"data_base" "V1" "modalidade" "origem" "porte" "cliente" "carteira_ativa" "carteira_inadimplida_arrastada" "ativo_problematico" "a_vencer_ate_90_dias" "a_vencer_de_91_ate_360_dias" "a_vencer_de_361_ate_1080_dias" "a_vencer_de_1081_ate_1800_dias" "a_vencer_de_1801_ate_5400_dias" "a_vencer_acima_de_5400_dias" "Taxa_de_juros_Selic_acumulada_no_mes" "Selic_fixada.pelo_Copom" "IBC_Br_indice"
2014-08-31 4114 "PF - Veículos" "Sem destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 26236937067.26 1622814707.4 2362729747.95 3693904335.45 9448879952.66 11161334925.14 988311469.65 973189.57 0.08 0.87 11 148.27
2014-08-31 4115 "PF - Veículos" "Sem destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 20399312974.91 470470584.13 915851460.46 2783460720.79 7123012341.11 9017171347.39 1167000612.37 3386127.25 0 0.87 11 148.27
2014-08-31 4116 "PF - Veículos" "Sem destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 25058708277.96 1133930964.83 1776336532.99 3364834109.73 8649058554.78 11140247714.23 1227563494.49 1128998.3 187.65 0.87 11 148.27
2014-08-31 4117 "PF - Veículos" "Sem destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 36255448145.66 1429707177.4 2276781078.32 4667782262.64 12138051625.98 16473255518.22 2102943978.87 2777122.91 0 0.87 11 148.27
2014-08-31 4118 "PF - Veículos" "Sem destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 37256573088.65 1093336126.95 1910896929.55 4876409981.86 12674115587.96 16826222123.76 2200926747.32 5032391.58 3.58 0.87 11 148.27
2014-08-31 4119 "PF - Veículos" "Sem destinação específica" "PF - Sem rendimento" "PF" 19031585759.49 542771308.92 754073225.82 2461723561.33 6473650247.16 8710406380.21 1062099123.17 1247228.09 0 0.87 11 148.27
2014-08-31 4120 "PJ - Capital de giro" "Sem destinação específica" "PJ - Grande" "PJ" 101607093962.29 1245860278.22 3810719264.61 22995580748.2 30524209532.94 32408946998.93 12180439381.48 2267431282.29 74629677.45 0.87 11 148.27
2014-08-31 4121 "PJ - Capital de giro" "Sem destinação específica" "PJ - Médio" "PJ" 140969123354.08 4010265582.17 9043414966.38 28733767769.88 49037134163.26 48100019628.67 10738484013.33 1233935873.05 69066131.83 0.87 11 148.27
2014-08-31 4122 "PJ - Capital de giro" "Sem destinação específica" "PJ - Micro" "PJ" 41819406234.39 1885650279.77 3694245167.44 7312066025.77 14674972024.58 14170774868 2349912137.67 1482214938.8 46687413.61 0.87 11 148.27
2014-08-31 4123 "PJ - Capital de giro" "Sem destinação específica" "PJ - Pequeno" "PJ" 65061921731.04 3398152671.53 6052995208.2 11473687472.37 24683263006.65 23798719534.72 2027910806.56 362211406.13 2442131.18 0.87 11 148.27
2014-08-31 4124 "PJ - Capital de giro rotativo" "Sem destinação específica" "PJ - Grande" "PJ" 8979688662.96 46802978.6 101696231.56 5500648543.93 2694041531.86 712229667.06 3037719.13 1986149.52 0 0.87 11 148.27
2014-08-31 4125 "PJ - Capital de giro rotativo" "Sem destinação específica" "PJ - Médio" "PJ" 29132579487.95 761673744.21 1396630704.6 21138442312.99 6408637729.3 282536184.91 100577315.16 47538649.79 59554 0.87 11 148.27
2014-08-31 4126 "PJ - Capital de giro rotativo" "Sem destinação específica" "PJ - Micro" "PJ" 5502258703.01 488838840.29 785795471.51 2873321829.35 1809105776.67 100834677.47 30244755.16 3719991.48 17525.62 0.87 11 148.27
2014-08-31 4127 "PJ - Capital de giro rotativo" "Sem destinação específica" "PJ - Pequeno" "PJ" 12251422779.62 1023709911.82 1841555731.57 6644266241.7 3266995245.83 761064943.6 127773363.51 44272059.7 0 0.87 11 148.27
2014-08-31 4128 "PJ - Comércio exterior" "Sem destinação específica" "PJ - Grande" "PJ" 74712978421.98 203809117.25 928620367.88 18777100717.29 32265545914.26 16175971883.15 5086042420 2066420847.89 4112595.29 0.87 11 148.27
2014-08-31 4129 "PJ - Comércio exterior" "Sem destinação específica" "PJ - Médio" "PJ" 22049744518.87 165605763.58 564052756.98 6133931274.73 10775674430.19 3656358150.34 865768118.83 276390474.54 69085397.18 0.87 11 148.27
2014-08-31 4130 "PJ - Comércio exterior" "Sem destinação específica" "PJ - Micro" "PJ" 5583465773.46 66441555.21 81664719.39 1532939702.55 2919675268.67 800683201.48 227289576.2 29445558.84 0 0.87 11 148.27
2014-08-31 4131 "PJ - Comércio exterior" "Sem destinação específica" "PJ - Pequeno" "PJ" 2070877988.41 19910052.11 77270908.2 390050993.74 982025158.24 535119192.31 116016392.86 17597508.58 2726199.25 0.87 11 148.27
2014-08-31 4132 "PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos" "Com destinação específica" "PJ - Grande" "PJ" 356438672208.06 252834358.76 2673241749.21 12521093847.38 40226560868.76 96380523437.02 61439079188.68 121613715025.66 22654049029.61 0.87 11 148.27
2014-08-31 4133 "PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos" "Com destinação específica" "PJ - Médio" "PJ" 129257780123.28 1276045982.37 3269881265.88 9177383766.08 23979782269.06 45243576538.48 19699805231.4 24582445367.2 5962148908.49 0.87 11 148.27
2014-08-31 4134 "PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos" "Com destinação específica" "PJ - Micro" "PJ" 39278663723.48 385848838.86 846947480.27 2515976317.31 5982276010.17 10780189717.64 5468392754.53 9934092308.59 4407122673.41 0.87 11 148.27
2014-08-31 4135 "PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos" "Com destinação específica" "PJ - Pequeno" "PJ" 54373209758.54 849283245.47 2105765909.03 5314584287.58 12299860085.42 20301089415.76 7641614840.48 6067895990.53 2185798848.27 0.87 11 148.27
2014-08-31 4136 "PJ - Habitacional" "Com destinação específica" "PJ - Grande" "PJ" 12854120003.85 2554758.63 9907986.27 646028383.58 3101131351.91 5988517122.11 1535840474.72 1580022965.7 0 0.87 11 148.27
2014-08-31 4137 "PJ - Habitacional" "Com destinação específica" "PJ - Médio" "PJ" 21952449969.63 112044014.41 397800266.47 2460810035 6029656210.97 9511155372.27 1937177814.47 1968625665.46 2765541.96 0.87 11 148.27
2014-08-31 4138 "PJ - Habitacional" "Com destinação específica" "PJ - Micro" "PJ" 12879778714.67 33814189.32 55359693.34 942412560.3 2469300940.05 4586671893.08 2174337786.22 2568083449.81 131811076.61 0.87 11 148.27
2014-08-31 4139 "PJ - Habitacional" "Com destinação específica" "PJ - Pequeno" "PJ" 5693658258.63 43756168.92 74418893.65 748096258.08 1534702632.53 2066979235.72 722985435.96 596955160.98 2675603.33 0.87 11 148.27
2014-08-31 4140 "PJ - Investimento" "Sem destinação específica" "PJ - Grande" "PJ" 72092011739.46 248246963.72 647608605.75 7403378290.57 10042937136.38 15609809887.69 15481864786.1 20536970426.83 2830454110.13 0.87 11 148.27
2014-08-31 4141 "PJ - Investimento" "Sem destinação específica" "PJ - Médio" "PJ" 31090843735 550980686.26 1691228226.88 4244226062.83 8315882757.85 8929373251.28 2623212946.81 4516088678.01 2004565730.01 0.87 11 148.27
2014-08-31 4142 "PJ - Investimento" "Sem destinação específica" "PJ - Micro" "PJ" 13567714340.64 502975283.75 1689679385.75 1380704873.35 3516723518.98 5107352197.44 2439016678.19 689909183.19 4763618.75 0.87 11 148.27
2014-08-31 4143 "PJ - Investimento" "Sem destinação específica" "PJ - Pequeno" "PJ" 14541847230.82 658827094.01 1926638772.59 2221838414.15 4955764017.38 5690720817.46 957242713.09 189495463.39 138798.78 0.87 11 148.27
2014-08-31 4144 "PJ - Operações com recebíveis" "Sem destinação específica" "PJ - Grande" "PJ" 25831416635.09 23037279.37 119218666.15 18069442612.54 6521446800.09 254284820.75 166790144.1 569202883.06 203041532.97 0.87 11 148.27
2014-08-31 4145 "PJ - Operações com recebíveis" "Sem destinação específica" "PJ - Médio" "PJ" 28004288834.95 441307273.86 705122357.14 21527500157.32 5200301610.45 553347759.1 20634301.78 11010091.91 0 0.87 11 148.27
2014-08-31 4146 "PJ - Operações com recebíveis" "Sem destinação específica" "PJ - Micro" "PJ" 7149675225.83 70063768.65 120505846.21 5377137010.3 1496819156.05 143370163.83 10881612.29 175148.96 0 0.87 11 148.27
2014-08-31 4147 "PJ - Operações com recebíveis" "Sem destinação específica" "PJ - Pequeno" "PJ" 15015257165.07 486450017.54 769801218.21 11157182083.91 2675207754.28 502308369.36 12450356.9 4140878.24 3.58 0.87 11 148.27
2014-08-31 4148 "PJ - Outros créditos" "Sem destinação específica" "PJ - Grande" "PJ" 17362719427.84 915980859.48 2469774651.02 4034638596.34 3360085487.41 2764107405.8 1206028869.77 4859163909.2 52763662.37 0.87 11 148.27
2014-08-31 4149 "PJ - Outros créditos" "Sem destinação específica" "PJ - Médio" "PJ" 21221682623.67 2183711316.25 6075941995.53 4468508349.21 6031261770.85 6954946353.96 1827124896.66 754747811.52 18852865.55 0.87 11 148.27
2014-08-31 4150 "PJ - Outros créditos" "Sem destinação específica" "PJ - Micro" "PJ" 6332582095.65 1226615718.69 2941443942.79 1975564919.2 1263474978.72 1399532597.2 576469369.88 262271509.93 87851347.71 0.87 11 148.27
2014-08-31 4151 "PJ - Outros créditos" "Sem destinação específica" "PJ - Pequeno" "PJ" 13109607564.35 1896586625.7 5102223194.19 2934015970.14 3185748004.77 4557738390.05 1183454378.45 237555204.46 4097092.29 0.87 11 148.27
2014-08-31 4152 "PJ - Rural e agroindustrial" "Com destinação específica" "PJ - Grande" "PJ" 54558891335.8 27343864.03 169713305.84 8326979903.34 25071525045.49 10573892792.47 7401083333.87 3121947151.92 12433212.53 0.87 11 148.27
2014-08-31 4153 "PJ - Rural e agroindustrial" "Com destinação específica" "PJ - Médio" "PJ" 21056137402.34 141799873.08 343610483.93 4509146981.27 9404420748.25 4047943078.36 1357371990.04 1597524238.99 29467667.54 0.87 11 148.27
2014-08-31 4154 "PJ - Rural e agroindustrial" "Com destinação específica" "PJ - Micro" "PJ" 6556469968.19 36018515.64 141273145.5 704139126.45 2509738923.21 1379185082.64 895713714.22 1055154360.97 211628.91 0.87 11 148.27
2014-08-31 4155 "PJ - Rural e agroindustrial" "Com destinação específica" "PJ - Pequeno" "PJ" 1777474468.27 29186650.03 63793725.57 296482251.97 586425619.28 290037457.65 206150666.28 373793026.59 93396.41 0.87 11 148.27
2014-09-30 4156 "PF - Cartão de crédito" "Com destinação específica" "PF - Acima de 20 salários mínimos" "PF" 45.07 45.07 45.07 0 0 0 0 0 0 0.91 11 148.12
2014-09-30 4157 "PF - Cartão de crédito" "Com destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 5915.2 5915.2 5915.2 0 0 0 0 0 0 0.91 11 148.12
2014-09-30 4158 "PF - Cartão de crédito" "Com destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 167.25 0 0 167.25 0 0 0 0 0 0.91 11 148.12
2014-09-30 4159 "PF - Cartão de crédito" "Com destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 3639.11 3639.11 3639.11 0 0 0 0 0 0 0.91 11 148.12
2014-09-30 4160 "PF - Cartão de crédito" "Com destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 1652.2 1652.2 1652.2 0 0 0 0 0 0 0.91 11 148.12
2014-09-30 4161 "PF - Cartão de crédito" "Com destinação específica" "PF - Sem rendimento" "PF" 2551.11 2551.11 2551.11 0 0 0 0 0 0 0.91 11 148.12
2014-09-30 4162 "PF - Cartão de crédito" "Sem destinação específica" "PF - Acima de 20 salários mínimos" "PF" 17734052655.49 466211347.69 906779037.34 13512171544.08 3365121494.9 167058021.05 27311831.27 6793842.21 0 0.91 11 148.12
2014-09-30 4163 "PF - Cartão de crédito" "Sem destinação específica" "PF - Até 1 salário mínimo" "PF" 5499265361.16 636050755.29 877084565.47 3370519311.08 1223060506.56 52350286.87 3504349.16 546561.18 0 0.91 11 148.12
2014-09-30 4164 "PF - Cartão de crédito" "Sem destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 24850371653.61 2511471978.23 3376457570.23 15102565618.97 6135528210.47 234959589.08 11650598.41 1089498.88 0 0.91 11 148.12
2014-09-30 4165 "PF - Cartão de crédito" "Sem destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 19775378133.95 716256023.81 1235834977.95 14849371449.27 3624131340.23 240081186.27 38224185.97 9775106.93 0 0.91 11 148.12
2014-09-30 4166 "PF - Cartão de crédito" "Sem destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 16991093120.35 1407093114.2 1975919592.26 10939063792.89 3865574006.4 199738937.65 12587557.45 1387573.06 0 0.91 11 148.12
2014-09-30 4167 "PF - Cartão de crédito" "Sem destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 17790023290.41 1247993090.25 1829335575.18 12036747037.41 3688831713.83 267349792.08 21738375.07 3092037.03 0 0.91 11 148.12
2014-09-30 4168 "PF - Cartão de crédito" "Sem destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 23240002788.17 1264256880.44 2003068215.31 16511044421.71 4522989030.34 348002680.15 49085262.85 10229316.03 333.05 0.91 11 148.12
2014-09-30 4169 "PF - Cartão de crédito" "Sem destinação específica" "PF - Sem rendimento" "PF" 3713819374.59 461856136.84 632575876.46 2189150532.76 837263121.58 66982030.68 12086829.15 809044.11 1419.51 0.91 11 148.12
2014-09-30 4170 "PF - Empréstimo com consignação em folha" "Com destinação específica" "PF - Acima de 20 salários mínimos" "PF" 384476.62 0 0 63930.62 145116.81 175429.19 0 0 0 0.91 11 148.12
2014-09-30 4171 "PF - Empréstimo com consignação em folha" "Com destinação específica" "PF - Até 1 salário mínimo" "PF" 622972.51 0 17553.37 120076.94 282077.48 220818.09 0 0 0 0.91 11 148.12
2014-09-30 4172 "PF - Empréstimo com consignação em folha" "Com destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 279885.24 487.9 1535.6 54957.92 161455.32 61921.86 0 0 0 0.91 11 148.12
2014-09-30 4173 "PF - Empréstimo com consignação em folha" "Com destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 1770065.01 0 6769.19 230547.64 658035.39 866602.09 11559.87 0 0 0.91 11 148.12
2014-09-30 4174 "PF - Empréstimo com consignação em folha" "Com destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 1435681 14553.33 29742.6 199085.58 743525.26 482602.03 910.79 0 0 0.91 11 148.12
2014-09-30 4175 "PF - Empréstimo com consignação em folha" "Com destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 3624296.62 13046.33 49044.85 495576.25 1720721.54 1388897.16 6974.21 0 0 0.91 11 148.12
2014-09-30 4176 "PF - Empréstimo com consignação em folha" "Com destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 3604432.78 16277.9 31180.86 472263.13 1432848.04 1665442.52 24420.96 0 0 0.91 11 148.12
2014-09-30 4177 "PF - Empréstimo com consignação em folha" "Com destinação específica" "PF - Sem rendimento" "PF" 425999.92 0 0 30428.58 91285.74 233285.78 70999.82 0 0 0.91 11 148.12
2014-09-30 4178 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Acima de 20 salários mínimos" "PF" 20673285099.84 332390138.33 680661471.98 1528388089.13 4249959983.99 8698246199.94 4795749972.4 1182543141.6 814936.7 0.91 11 148.12
2014-09-30 4179 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Até 1 salário mínimo" "PF" 19718790167.74 504169745.59 825843236.7 2044170625.82 5483115240.98 8794558729.76 2880407955.95 176259649.54 76940.7 0.91 11 148.12
2014-09-30 4180 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Indisponível" "PF" 39716970.6 840862.38 1132273.36 7884561.35 16740481.83 13256538.28 1206256.27 0 0 0.91 11 148.12
2014-09-30 4181 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 39977997956.47 1223194119.31 1917965453.78 3648116599.72 9951181868.79 17723187992.58 7196082447.03 570399053.72 55885.57 0.91 11 148.12
2014-09-30 4182 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 33173417155.13 580978177.49 1234704745.29 2598250615.09 7179433195.08 14189106513.96 7160399950.49 1652702559.39 130727.48 0.91 11 148.12
2014-09-30 4183 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 26635337991.76 801619606.91 1361098964.39 2437274419.58 6614266857.27 11649493833.69 4718509824.11 637892249.24 39396.53 0.91 11 148.12
2014-09-30 4184 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 39846304794.7 983225877.04 1756871362.33 3463621930.61 9478876135.23 17298700925.98 7518903480.3 1403038627.55 146982.39 0.91 11 148.12
2014-09-30 4185 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 52834138999.98 1042876301.68 2027980608.1 4288220795.83 11806272619.32 22706730669.04 10729083238.89 2643067514.45 214512.9 0.91 11 148.12
2014-09-30 4186 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Sem rendimento" "PF" 5910336914.3 156052666.43 218420907.15 599093151.41 1591335262.08 2633436342.28 892450020.83 93657000.17 6205.13 0.91 11 148.12
2014-09-30 4187 "PF - Empréstimo sem consignação em folha" "Com destinação específica" "PF - Acima de 20 salários mínimos" "PF" 1667330.65 5232.52 198061.55 295342.35 614326.56 626471.83 16316.04 0 0 0.91 11 148.12
2014-09-30 4188 "PF - Empréstimo sem consignação em folha" "Com destinação específica" "PF - Até 1 salário mínimo" "PF" 104810.56 12746.32 19684.69 24921.21 57051.92 16734.98 0 0 0 0.91 11 148.12
2014-09-30 4189 "PF - Empréstimo sem consignação em folha" "Com destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 1349015.48 260939.08 522062.23 329703.19 495735.49 164979.85 0 0 0 0.91 11 148.12
2014-09-30 4190 "PF - Empréstimo sem consignação em folha" "Com destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 1028574.97 2446.27 25413.41 118949.62 467572.02 434912.9 0 0 0 0.91 11 148.12
2014-09-30 4191 "PF - Empréstimo sem consignação em folha" "Com destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 1499220.7 98961.01 189407.52 272970.41 774090.79 376637.97 1770.67 0 0 0.91 11 148.12
